l_LA2_68.dot	C	18	16	20,68	20:F30:0:0:0:0:2:0:0:0:0:0:0:0:0:2:0:0:0:0|68:99-101:0:0:0:0:3:0:0:3:3:3:0:3:3:3:1:3:3:3
l_LA2_69.dot	C	18	16	20,69	20:F30:0:0:0:0:2:0:0:0:0:0:0:0:0:2:0:0:0:0|69:100-102:0:0:0:0:3:0:0:3:3:3:0:3:3:3:1:3:3:3
l_LA2_70.dot	C	18	16	20,70	20:F30:0:0:0:0:2:0:0:0:0:0:0:0:0:2:0:0:0:0|70:102-104:0:0:0:0:3:0:0:3:3:3:0:3:3:3:1:3:3:3
l_LA2_71.dot	C	18	16	20,71	20:F30:0:0:0:0:2:0:0:0:0:0:0:0:0:2:0:0:0:0|71:87-102:0:0:0:0:3:0:0:3:3:3:0:3:3:3:1:3:3:3
l_LA3_68.dot	C	18	16	20,68	20:F30:0:0:0:0:2:0:0:0:0:0:0:0:0:2:0:0:0:0|68:F102:2:2:0:0:3:0:0:4:3:4:0:3:4:3:1:4:4:4
l_LA3_69.dot	C	18	16	20,69	20:F30:0:0:0:0:2:0:0:0:0:0:0:0:0:2:0:0:0:0|69:100-102:2:2:0:0:3:0:0:4:3:4:0:3:4:3:1:4:4:4
l_LA3_70.dot	C	18	16	20,70	20:F30:0:0:0:0:2:0:0:0:0:0:0:0:0:2:0:0:0:0|70:102-104:2:2:0:0:3:0:0:4:3:4:0:3:4:3:1:4:4:4
l_LA3_71.dot	C	18	16	20,71	20:F30:0:0:0:0:2:0:0:0:0:0:0:0:0:2:0:0:0:0|71:103-105:2:2:0:0:3:0:0:4:3:4:0:3:4:3:1:4:4:4
l_LA4_69.dot	C	18	16	20,69	20:F30:0:0:0:0:2:0:0:0:0:0:0:0:0:2:0:0:0:0|69:100-102:4:4:0:0:3:0:0:5:4:5:0:4:5:3:1:5:5:5
l_LA4_70.dot	C	18	16	20,70	20:F30:0:0:0:0:2:0:0:0:0:0:0:0:0:2:0:0:0:0|70:102-104:4:4:0:0:3:0:0:5:4:5:0:4:5:3:1:5:5:5
l_LA4_71.dot	C	19	16	20,71	20:F30:0:0:0:0:2:0:0:0:0:0:0:0:0:2:0:0:0:0|71:103-105:4:4:0:0:3:0:0:5:4:5:0:4:5:3:1:5:5:5
l_LA4_72.dot	C	19	16	20,72	20:F30:0:0:0:0:2:0:0:0:0:0:0:0:0:2:0:0:0:0|72:73-104:4:4:0:0:3:0:0:5:4:5:0:4:5:3:1:5:5:5
l_LA4_73.dot	C	19	16	20,73	20:F30:0:0:0:0:2:0:0:0:0:0:0:0:0:2:0:0:0:0|73:75-105:4:4:0:0:3:0:0:5:4:5:0:4:5:3:1:5:5:5
l_LA6_70.dot	C	19	16	20,70	20:F30:0:0:0:0:2:0:0:0:0:0:0:0:0:2:0:0:0:0|70:102-104:8:8:0:0:3:0:0:7:5:7:0:5:7:3:1:5:7:7
l_LA6_71.dot	C	19	16	20,71	20:F30:0:0:0:0:2:0:0:0:0:0:0:0:0:2:0:0:0:0|71:103-105:8:8:0:0:3:0:0:7:5:7:0:5:7:3:1:5:7:7
l_LA6_72.dot	C	19	16	20,72	20:F30:0:0:0:0:2:0:0:0:0:0:0:0:0:2:0:0:0:0|72:58-104:8:8:0:0:3:0:0:7:5:7:0:5:7:3:1:5:7:7
l_LA6_73.dot	C	19	16	20,73	20:F30:0:0:0:0:2:0:0:0:0:0:0:0:0:2:0:0:0:0|73:60-105:8:8:0:0:3:0:0:7:5:7:0:5:7:3:1:5:7:7
l_LB2_69.dot	C	19	16	20,69	20:F30:0:0:0:0:2:0:0:0:0:0:0:0:0:2:0:0:0:0|69:100-102:0:0:0:0:2:0:0:3:3:3:0:3:3:2:1:3:3:3
l_LB2_70.dot	C	19	16	20,70	20:F30:0:0:0:0:2:0:0:0:0:0:0:0:0:2:0:0:0:0|70:102-104:0:0:0:0:2:0:0:3:3:3:0:3:3:2:1:3:3:3
l_LB2_71.dot	C	19	16	20,71	20:F30:0:0:0:0:2:0:0:0:0:0:0:0:0:2:0:0:0:0|71:15-102:0:0:0:0:2:0:0:3:3:3:0:3:3:2:1:3:3:3
l_LB4_70.dot	C	19	16	20,70	20:F30:0:0:0:0:2:0:0:0:0:0:0:0:0:2:0:0:0:0|70:102-104:4:4:0:0:2:0:0:5:4:5:0:4:5:2:1:5:5:5
l_LB4_71.dot	C	19	16	20,71	20:F30:0:0:0:0:2:0:0:0:0:0:0:0:0:2:0:0:0:0|71:103-105:4:4:0:0:2:0:0:5:4:5:0:4:5:2:1:5:5:5
l_LB4_72.dot	C	19	16	20,72	20:F30:0:0:0:0:2:0:0:0:0:0:0:0:0:2:0:0:0:0|72:30-104:4:4:0:0:2:0:0:5:4:5:0:4:5:2:1:5:5:5
l_LC3_69.dot	C	19	16	20,69	20:F30:0:0:0:0:2:0:0:0:0:0:0:0:0:2:0:0:0:0|69:100-102:2:2:0:0:1:0:0:4:3:4:0:3:4:1:1:4:4:4
l_LC3_70.dot	C	19	16	20,70	20:F30:0:0:0:0:2:0:0:0:0:0:0:0:0:2:0:0:0:0|70:102-104:2:2:0:0:1:0:0:4:3:4:0:3:4:1:1:4:4:4
l_LC3_71.dot	C	19	16	20,71	20:F30:0:0:0:0:2:0:0:0:0:0:0:0:0:2:0:0:0:0|71:103-105:2:2:0:0:1:0:0:4:3:4:0:3:4:1:1:4:4:4
l_LD4_67.dot	C	19	16	20,67	20:F30:0:0:0:0:2:0:0:0:0:0:0:0:0:2:0:0:0:0|67:F100:4:4:0:0:3:0:0:5:4:5:0:4:5:3:0:5:5:5
