l_I_21.dot	C	16	16	87,21	87:106-113:28:28:0:0:1:0:0:17:10:17:0:4:17:1:1:5:7:9:7:0|21:8-30:0:0:1:1:1:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0
l_I_22.dot	C	16	16	87,22	87:106-113:28:28:0:0:1:0:0:17:10:17:0:4:17:1:1:5:7:9:7:0|22:8-32:0:0:1:1:1:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0
l_I_23.dot	C	16	16	87,23	87:106-113:28:28:0:0:1:0:0:17:10:17:0:4:17:1:1:5:7:9:7:0|23:8-33:0:0:1:1:1:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0
l_I_24.dot	C	16	16	87,24	87:106-113:28:28:0:0:1:0:0:17:10:17:0:4:17:1:1:5:7:9:7:0|24:8-35:0:0:1:1:1:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0
l_I_26.dot	C	16	16	87,26	87:99-105:28:28:0:0:1:0:0:17:10:17:0:4:17:1:1:5:7:9:7:0|26:8-38:0:0:1:1:1:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0
l_I_31.dot	C	16	16	87,31	87:99-105:28:28:0:0:1:0:0:17:10:17:0:4:17:1:1:5:7:9:7:0|31:8-45:0:0:1:1:1:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0
l_I_32.dot	C	16	16	87,32	87:99-105:28:28:0:0:1:0:0:17:10:17:0:4:17:1:1:5:7:9:7:0|32:8-47:0:0:1:1:1:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0
l_I_33.dot	C	16	16	87,33	87:99-105:28:28:0:0:1:0:0:17:10:17:0:4:17:1:1:5:7:9:7:0|33:8-48:0:0:1:1:1:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0
l_I_34.dot	C	16	16	87,34	87:91-98:28:28:0:0:1:0:0:17:10:17:0:4:17:1:1:5:7:9:7:0|34:8-50:0:0:1:1:1:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0
l_I_36.dot	C	16	16	87,36	87:91-98:28:28:0:0:1:0:0:17:10:17:0:4:17:1:1:5:7:9:7:0|36:8-53:0:0:1:1:1:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0
l_I_41.dot	C	17	16	87,41	87:91-98:28:28:0:0:1:0:0:17:10:17:0:4:17:1:1:5:7:9:7:0|41:8-60:0:0:1:1:1:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0
l_I_42.dot	C	17	16	87,42	87:91-98:28:28:0:0:1:0:0:17:10:17:0:4:17:1:1:5:7:9:7:0|42:8-62:0:0:1:1:1:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0
l_I_43.dot	C	17	16	87,43	87:91-98:28:28:0:0:1:0:0:17:10:17:0:4:17:1:1:5:7:9:7:0|43:8-63:0:0:1:1:1:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0
l_I_44.dot	C	17	16	87,44	87:91-98:28:28:0:0:1:0:0:17:10:17:0:4:17:1:1:5:7:9:7:0|44:8-65:0:0:1:1:1:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0
l_I_46.dot	C	17	16	87,46	87:84-90:28:28:0:0:1:0:0:17:10:17:0:4:17:1:1:5:7:9:7:0|46:8-68:0:0:1:1:1:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0
l_I_51.dot	C	17	16	87,51	87:84-90:28:28:0:0:1:0:0:17:10:17:0:4:17:1:1:5:7:9:7:0|51:8-75:0:0:1:1:1:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0
l_I_52.dot	C	17	16	87,52	87:84-90:28:28:0:0:1:0:0:17:10:17:0:4:17:1:1:5:7:9:7:0|52:8-77:0:0:1:1:1:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0
l_I_53.dot	C	17	16	87,53	87:84-90:28:28:0:0:1:0:0:17:10:17:0:4:17:1:1:5:7:9:7:0|53:8-78:0:0:1:1:1:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0
l_I_54.dot	C	17	16	87,54	87:84-90:28:28:0:0:1:0:0:17:10:17:0:4:17:1:1:5:7:9:7:0|54:8-80:0:0:1:1:1:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0
l_I_61.dot	C	17	16	87,61	87:76-83:28:28:0:0:1:0:0:17:10:17:0:4:17:1:1:5:7:9:7:0|61:8-90:0:0:1:1:1:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0
l_I_62.dot	C	17	16	87,62	87:76-83:28:28:0:0:1:0:0:17:10:17:0:4:17:1:1:5:7:9:7:0|62:8-92:0:0:1:1:1:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0
l_I_63.dot	C	17	16	87,63	87:76-83:28:28:0:0:1:0:0:17:10:17:0:4:17:1:1:5:7:9:7:0|63:8-93:0:0:1:1:1:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0
l_I_64.dot	C	17	16	87,64	87:76-83:28:28:0:0:1:0:0:17:10:17:0:4:17:1:1:5:7:9:7:0|64:8-95:0:0:1:1:1:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0
l_I_71.dot	C	17	16	87,71	87:76-83:28:28:0:0:1:0:0:17:10:17:0:4:17:1:1:5:7:9:7:0|71:8-105:0:0:1:1:1:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0
l_I_72.dot	C	17	16	87,72	87:76-83:28:28:0:0:1:0:0:17:10:17:0:4:17:1:1:5:7:9:7:0|72:8-107:0:0:1:1:1:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0
l_I_73.dot	C	17	16	87,73	87:76-83:28:28:0:0:1:0:0:17:10:17:0:4:17:1:1:5:7:9:7:0|73:8-108:0:0:1:1:1:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0
l_I_74.dot	C	17	16	87,74	87:76-83:28:28:0:0:1:0:0:17:10:17:0:4:17:1:1:5:7:9:7:0|74:8-110:0:0:1:1:1:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0
