l_R_16_20.dot	C	23	10,70	71,31	71:93-98:28:28:0:0:1:0:0|31:8-45:0:0:1:1:1:0:0
l_R_16_25.dot	C	23	10,70	71,36	71:87-92:28:28:0:0:1:0:0|36:8-53:0:0:1:1:1:0:0
l_R_16_3.dot	C	22	10,70	71,14	71:F106:28:28:0:0:1:0:0|14:F21:0:0:1:1:1:0:0
l_R_16_30.dot	C	23	10,70	71,41	71:87-92:28:28:0:0:1:0:0|41:8-60:0:0:1:1:1:0:0
l_R_16_40.dot	C	23	10,70	71,51	71:81-86:28:28:0:0:1:0:0|51:8-75:0:0:1:1:1:0:0
l_R_16_5.dot	C	22	10,70	71,16	71:F106:28:28:0:0:1:0:0|16:F24:0:0:1:1:1:0:0
l_R_16_50.dot	C	23	10,70	71,61	71:75-80:28:28:0:0:1:0:0|61:8-90:0:0:1:1:1:0:0
l_R_16_60.dot	C	23	10,70	71,71	71:69-74:28:28:0:0:1:0:0|71:8-105:0:0:1:1:1:0:0
l_R_16_8.dot	C	22	10,70	71,19	71:F106:28:28:0:0:1:0:0|19:F28:0:0:1:1:1:0:0
l_R_20_1.dot	C	22	10,86	87,12	87:117-122:36:36:0:0:1:0:0|12:F18:0:0:1:1:1:0:0
l_R_20_1.dot	P	22	10,86	87,12	10:F15:0:0:0:0:1:0:0|86:115-120:36:36:0:0:1:0:0
l_R_20_10.dot	C	23	10,86	87,21	87:105-110:36:36:0:0:1:0:0|21:8-30:0:0:1:1:1:0:0
l_R_20_10.dot	P	23	10,86	87,21	10:F15:0:0:0:0:1:0:0|86:115-120:36:36:0:0:1:0:0
l_R_20_12.dot	C	23	10,86	87,23	87:105-110:36:36:0:0:1:0:0|23:8-33:0:0:1:1:1:0:0
l_R_20_12.dot	P	23	10,86	87,23	10:F15:0:0:0:0:1:0:0|86:115-120:36:36:0:0:1:0:0
l_R_20_15.dot	C	23	10,86	87,26	87:105-110:36:36:0:0:1:0:0|26:8-38:0:0:1:1:1:0:0
l_R_20_15.dot	P	23	10,86	87,26	10:F15:0:0:0:0:1:0:0|86:115-120:36:36:0:0:1:0:0
l_R_20_18.dot	C	23	10,86	87,29	87:99-104:36:36:0:0:1:0:0|29:8-42:0:0:1:1:1:0:0
l_R_20_18.dot	P	23	10,86	87,29	10:F15:0:0:0:0:1:0:0|86:115-120:36:36:0:0:1:0:0
l_R_20_20.dot	C	23	10,86	87,31	87:99-104:36:36:0:0:1:0:0|31:8-45:0:0:1:1:1:0:0
l_R_20_20.dot	P	23	10,86	87,31	10:F15:0:0:0:0:1:0:0|86:115-120:36:36:0:0:1:0:0
l_R_20_25.dot	C	23	10,86	87,36	87:93-98:36:36:0:0:1:0:0|36:8-53:0:0:1:1:1:0:0
l_R_20_25.dot	P	23	10,86	87,36	10:F15:0:0:0:0:1:0:0|86:115-120:36:36:0:0:1:0:0
l_R_20_3.dot	C	22	10,86	87,14	87:111-116:36:36:0:0:1:0:0|14:F21:0:0:1:1:1:0:0
l_R_20_3.dot	P	22	10,86	87,14	10:F15:0:0:0:0:1:0:0|86:115-120:36:36:0:0:1:0:0
l_R_20_30.dot	C	23	10,86	87,41	87:93-98:36:36:0:0:1:0:0|41:8-60:0:0:1:1:1:0:0
l_R_20_30.dot	P	23	10,86	87,41	10:F15:0:0:0:0:1:0:0|86:115-120:36:36:0:0:1:0:0
l_R_20_40.dot	C	23	10,86	87,51	87:87-92:36:36:0:0:1:0:0|51:8-75:0:0:1:1:1:0:0
l_R_20_40.dot	P	23	10,86	87,51	10:F15:0:0:0:0:1:0:0|86:115-120:36:36:0:0:1:0:0
l_R_20_5.dot	C	22	10,86	87,16	87:111-116:36:36:0:0:1:0:0|16:F24:0:0:1:1:1:0:0
l_R_20_5.dot	P	22	10,86	87,16	10:F15:0:0:0:0:1:0:0|86:115-120:36:36:0:0:1:0:0
l_R_20_50.dot	C	23	10,86	87,61	87:81-86:36:36:0:0:1:0:0|61:8-90:0:0:1:1:1:0:0
l_R_20_50.dot	P	23	10,86	87,61	10:F15:0:0:0:0:1:0:0|86:115-120:36:36:0:0:1:0:0
l_R_20_60.dot	C	23	10,86	87,71	87:75-80:36:36:0:0:1:0:0|71:8-105:0:0:1:1:1:0:0
l_R_20_60.dot	P	23	10,86	87,71	10:F15:0:0:0:0:1:0:0|86:115-120:36:36:0:0:1:0:0
l_R_20_8.dot	C	22	10,86	87,19	87:111-116:36:36:0:0:1:0:0|19:F28:0:0:1:1:1:0:0
l_R_20_8.dot	P	22	10,86	87,19	10:F15:0:0:0:0:1:0:0|86:115-120:36:36:0:0:1:0:0
l_R_8_30.dot	C	22	10,38	39,41	39:F58:12:12:0:0:1:0:0|41:8-60:0:0:1:1:1:0:0
l_R_8_40.dot	C	22	10,38	39,51	39:F58:12:12:0:0:1:0:0|51:8-75:0:0:1:1:1:0:0
l_R_8_50.dot	C	22	10,38	39,61	39:55-57:12:12:0:0:1:0:0|61:8-90:0:0:1:1:1:0:0
l_R_8_60.dot	C	22	10,38	39,71	39:51-53:12:12:0:0:1:0:0|71:8-105:0:0:1:1:1:0:0
