l_FB_38.dot	C	17	16	45,38	45:F67:0:0:0:0:8:0:0:0:0:0:0:0:0:8|38:F57:0:0:0:0:1:1:0:0:0:0:0:0:0:1
l_FB_39.dot	C	17	16	45,39	45:F67:0:0:0:0:8:0:0:0:0:0:0:0:0:8|39:F58:0:0:0:0:1:1:0:0:0:0:0:0:0:1
l_FB_40.dot	C	17	16	45,40	45:F67:0:0:0:0:8:0:0:0:0:0:0:0:0:8|40:F60:0:0:0:0:1:1:0:0:0:0:0:0:0:1
l_FB_41.dot	C	17	16	45,41	45:F67:0:0:0:0:8:0:0:0:0:0:0:0:0:8|41:F61:0:0:0:0:1:1:0:0:0:0:0:0:0:1
l_FB_42.dot	C	17	16	45,42	45:F67:0:0:0:0:8:0:0:0:0:0:0:0:0:8|42:F63:0:0:0:0:1:1:0:0:0:0:0:0:0:1
l_FB_43.dot	C	17	16	45,43	45:64-66:0:0:0:0:8:0:0:0:0:0:0:0:0:8|43:F64:0:0:0:0:1:1:0:0:0:0:0:0:0:1
l_FB_44.dot	C	17	16	45,44	45:64-66:0:0:0:0:8:0:0:0:0:0:0:0:0:8|44:63-65:0:0:0:0:1:1:0:0:0:0:0:0:0:1
l_FB_45.dot	C	17	16	45,45	45:64-66:0:0:0:0:8:0:0:0:0:0:0:0:0:8|45:64-66:0:0:0:0:1:1:0:0:0:0:0:0:0:1
l_FB_46.dot	C	17	16	45,46	45:64-66:0:0:0:0:8:0:0:0:0:0:0:0:0:8|46:66-68:0:0:0:0:1:1:0:0:0:0:0:0:0:1
l_FB_47.dot	C	17	16	45,47	45:64-66:0:0:0:0:8:0:0:0:0:0:0:0:0:8|47:60-66:0:0:0:0:1:1:0:0:0:0:0:0:0:1
l_FB_48.dot	C	18	16	45,48	45:58-63:0:0:0:0:8:0:0:0:0:0:0:0:0:8|48:61-68:0:0:0:0:1:1:0:0:0:0:0:0:0:1
l_FC_1.dot	C	17	16	106	106:126-132:0:0:0:0:1:1:0:0:0:0:0:0:0:1
l_FC_3.dot	C	17	16	112	112:129-138:0:0:0:0:1:13:0:0:0:0:0:0:0:1
l_FD_88.dot	C	18	16	88	88:129-131:0:0:0:0:1:1:0:0:0:0:0:0:0:1
l_FD_89.dot	C	18	16	89	89:130-132:0:0:0:0:1:1:0:0:0:0:0:0:0:1
l_FD_90.dot	C	18	16	90	90:124-131:0:0:0:0:1:1:0:0:0:0:0:0:0:1
l_FE_1.dot	C	17	16	106,30	106:96-102:0:0:0:0:1:1:0:0:0:0:0:0:0:1|30:8-44:0:0:1:1:1:0:0:0:0:0:0:0:0:1
l_FE_2.dot	C	17	16	106,45	106:88-95:0:0:0:0:1:1:0:0:0:0:0:0:0:1|45:36-42:0:0:0:0:8:0:0:0:0:0:0:0:0:8
