l_K3_36_2_80.dot	C	23	16	36,80	36:NONE:0:0:0:0:1:0:0:3:3:3:0:3|80:81-87:0:0:0:0:14:0:0:0:0:0:0:0
l_K3_36_2_90.dot	C	23	16	36,90	36:NONE:0:0:0:0:1:0:0:3:3:3:0:3|90:88-95:0:0:0:0:16:0:0:0:0:0:0:0
l_K3_40_6_50.dot	C	23	16	40,50	40:F60:8:8:0:0:1:0:0:7:5:7:0:5|50:66-71:0:0:0:0:8:0:0:0:0:0:0:0
l_K3_40_6_60.dot	C	23	16	40,60	40:57-59:8:8:0:0:1:0:0:7:5:7:0:5|60:73-80:0:0:0:0:10:0:0:0:0:0:0:0
l_K3_40_6_70.dot	C	23	16	40,70	40:51-54:8:8:0:0:1:0:0:7:5:7:0:5|70:73-80:0:0:0:0:12:0:0:0:0:0:0:0
l_K3_40_6_75.dot	C	23	16	40,75	40:43-50:8:8:0:0:1:0:0:7:5:7:0:5|75:73-80:0:0:0:0:13:0:0:0:0:0:0:0
l_K3_40_6_80.dot	C	23	16	40,80	40:43-50:8:8:0:0:1:0:0:7:5:7:0:5|80:81-87:0:0:0:0:14:0:0:0:0:0:0:0
l_K3_40_6_90.dot	C	23	16	40,90	40:43-50:8:8:0:0:1:0:0:7:5:7:0:5|90:81-87:0:0:0:0:16:0:0:0:0:0:0:0
l_K4_funcatom.dot	C	24	16	105	105:17-146:0:0:0:0:1:1:0:0:0:0:0:0
l_K4_tupfunc.dot	C	23	16	112	112:NONE:0:4:0:0:1:1:0:0:0:0:0:0
l_K4_tuple2.dot	C	22	16	109	109:NONE:0:0:0:0:1:0:0:3:3:3:0:3
l_K4_union.dot	C	21	16	103	103:127-149:0:0:0:0:1:0:0:4:3:0:4:3
l_K6_42_100.dot	C	22	16	42,98	42:31-38:0:0:0:0:7:0:0:0:0:0:0:0|98:NONE:8:16:0:0:1:0:0:7:5:7:0:5
l_K6_42_116.dot	C	22	16	42,114	42:31-38:0:0:0:0:7:0:0:0:0:0:0:0|114:NONE:8:16:0:0:1:0:0:7:5:7:0:5
l_K6_61_114.dot	C	22	16	61,112	61:37-42:0:0:0:0:11:0:0:0:0:0:0:0|112:NONE:8:16:0:0:1:0:0:7:5:7:0:5
l_TB4_43.dot	C	19	16	43,45	43:F64:4:4:0:0:1:0:0:5:4:5:0:4|45:58-63:0:0:0:0:7:0:0:0:0:0:0:0
l_TB4_44.dot	C	19	16	44,45	44:F66:4:4:0:0:1:0:0:5:4:5:0:4|45:58-63:0:0:0:0:7:0:0:0:0:0:0:0
l_TB4_45.dot	C	19	16	45,45	45:F67:4:4:0:0:1:0:0:5:4:5:0:4|45:58-63:0:0:0:0:7:0:0:0:0:0:0:0
