l_K1_38.dot	C	17	16	45,36	45:64-66:0:0:0:0:7:0:0:0:0:0:0:0:0:7|36:F54:2:2:0:0:1:0:0:4:3:4:0:3:5:1
l_K1_39.dot	C	17	16	45,37	45:64-66:0:0:0:0:7:0:0:0:0:0:0:0:0:7|37:F55:2:2:0:0:1:0:0:4:3:4:0:3:5:1
l_K1_40.dot	C	17	16	45,38	45:64-66:0:0:0:0:7:0:0:0:0:0:0:0:0:7|38:F57:2:2:0:0:1:0:0:4:3:4:0:3:5:1
l_K1_41.dot	C	17	16	45,39	45:64-66:0:0:0:0:7:0:0:0:0:0:0:0:0:7|39:F58:2:2:0:0:1:0:0:4:3:4:0:3:5:1
l_K2_36.dot	C	17	16	45,36	45:F67:0:0:0:0:7:0:0:0:0:0:0:0:0:7|36:F54:0:2:0:0:1:1:0:0:0:0:0:0:4:1
l_K2_37.dot	C	18	16	45,37	45:F67:0:0:0:0:7:0:0:0:0:0:0:0:0:7|37:F55:0:2:0:0:1:1:0:0:0:0:0:0:4:1
l_K2_38.dot	C	18	16	45,38	45:F67:0:0:0:0:7:0:0:0:0:0:0:0:0:7|38:F57:0:2:0:0:1:1:0:0:0:0:0:0:4:1
l_K2_39.dot	C	18	16	45,39	45:64-66:0:0:0:0:7:0:0:0:0:0:0:0:0:7|39:F58:0:2:0:0:1:1:0:0:0:0:0:0:4:1
l_K2_40.dot	C	18	16	45,40	45:64-66:0:0:0:0:7:0:0:0:0:0:0:0:0:7|40:F60:0:2:0:0:1:1:0:0:0:0:0:0:4:1
l_K2_41.dot	C	18	16	45,41	45:64-66:0:0:0:0:7:0:0:0:0:0:0:0:0:7|41:F61:0:2:0:0:1:1:0:0:0:0:0:0:4:1
l_K2_42.dot	C	18	16	45,42	45:64-66:0:0:0:0:7:0:0:0:0:0:0:0:0:7|42:F63:0:2:0:0:1:1:0:0:0:0:0:0:4:1
l_K2_43.dot	C	18	16	45,43	45:64-66:0:0:0:0:7:0:0:0:0:0:0:0:0:7|43:F64:0:2:0:0:1:1:0:0:0:0:0:0:4:1
l_K2_44.dot	C	18	16	45,44	45:58-63:0:0:0:0:7:0:0:0:0:0:0:0:0:7|44:F66:0:2:0:0:1:1:0:0:0:0:0:0:4:1
l_K3_27_2_60.dot	C	23	16	27,60	27:F40:0:0:0:0:1:0:0:3:3:3:0:3:3:1|60:87-89:0:0:0:0:10:0:0:0:0:0:0:0:0:10
l_K3_27_2_70.dot	C	23	16	27,70	27:37-39:0:0:0:0:1:0:0:3:3:3:0:3:3:1|70:88-95:0:0:0:0:12:0:0:0:0:0:0:0:0:12
l_K3_27_2_75.dot	C	23	16	27,75	27:37-39:0:0:0:0:1:0:0:3:3:3:0:3:3:1|75:88-95:0:0:0:0:13:0:0:0:0:0:0:0:0:13
l_K3_27_2_80.dot	C	23	16	27,80	27:31-35:0:0:0:0:1:0:0:3:3:3:0:3:3:1|80:88-95:0:0:0:0:14:0:0:0:0:0:0:0:0:14
l_K3_27_2_90.dot	C	23	16	27,90	27:31-35:0:0:0:0:1:0:0:3:3:3:0:3:3:1|90:96-102:0:0:0:0:16:0:0:0:0:0:0:0:0:16
l_K3_36_2_50.dot	C	23	16	36,50	36:F54:0:0:0:0:1:0:0:3:3:3:0:3:3:1|50:72-74:0:0:0:0:8:0:0:0:0:0:0:0:0:8
l_K3_36_2_60.dot	C	23	16	36,60	36:51-53:0:0:0:0:1:0:0:3:3:3:0:3:3:1|60:73-80:0:0:0:0:10:0:0:0:0:0:0:0:0:10
l_K3_36_2_70.dot	C	23	16	36,70	36:45-48:0:0:0:0:1:0:0:3:3:3:0:3:3:1|70:81-87:0:0:0:0:12:0:0:0:0:0:0:0:0:12
l_K3_36_2_75.dot	C	23	16	36,75	36:42-44:0:0:0:0:1:0:0:3:3:3:0:3:3:1|75:81-87:0:0:0:0:13:0:0:0:0:0:0:0:0:13
l_K3_36_2_80.dot	C	23	16	36,80	36:42-44:0:0:0:0:1:0:0:3:3:3:0:3:3:1|80:81-87:0:0:0:0:14:0:0:0:0:0:0:0:0:14
l_K3_36_2_90.dot	C	23	16	36,90	36:10-39:0:0:0:0:1:0:0:3:3:3:0:3:3:1|90:88-95:0:0:0:0:16:0:0:0:0:0:0:0:0:16
l_K3_40_6_50.dot	C	23	16	40,50	40:F60:8:8:0:0:1:0:0:7:5:7:0:5:7:1|50:66-71:0:0:0:0:8:0:0:0:0:0:0:0:0:8
l_K3_40_6_60.dot	C	23	16	40,60	40:57-59:8:8:0:0:1:0:0:7:5:7:0:5:7:1|60:73-80:0:0:0:0:10:0:0:0:0:0:0:0:0:10
l_K3_40_6_70.dot	C	23	16	40,70	40:51-54:8:8:0:0:1:0:0:7:5:7:0:5:7:1|70:73-80:0:0:0:0:12:0:0:0:0:0:0:0:0:12
l_K3_40_6_75.dot	C	23	16	40,75	40:43-50:8:8:0:0:1:0:0:7:5:7:0:5:7:1|75:73-80:0:0:0:0:13:0:0:0:0:0:0:0:0:13
l_K3_40_6_80.dot	C	23	16	40,80	40:43-50:8:8:0:0:1:0:0:7:5:7:0:5:7:1|80:81-87:0:0:0:0:14:0:0:0:0:0:0:0:0:14
l_K3_40_6_90.dot	C	23	16	40,90	40:43-50:8:8:0:0:1:0:0:7:5:7:0:5:7:1|90:81-87:0:0:0:0:16:0:0:0:0:0:0:0:0:16
l_K4_funcatom.dot	C	24	16	105	105:17-146:0:0:0:0:1:1:0:0:0:0:0:0:0:1
l_K4_tupfunc.dot	C	23	16	112	112:24-135:0:4:0:0:1:1:0:0:0:0:0:0:5:1
l_K4_tuple2.dot	C	22	16	109	109:10-149:0:0:0:0:1:0:0:3:3:3:0:3:3:1
l_K4_union.dot	C	21	16	103	103:127-149:0:0:0:0:1:0:0:4:3:0:4:3:4:1
l_K6_42_100.dot	C	22	16	42,98	42:31-38:0:0:0:0:7:0:0:0:0:0:0:0:0:7|98:94-98:8:16:0:0:1:0:0:7:5:7:0:5:12:1
l_K6_42_116.dot	C	22	16	42,114	42:31-38:0:0:0:0:7:0:0:0:0:0:0:0:0:7|114:91-98:8:16:0:0:1:0:0:7:5:7:0:5:12:1
l_K6_61_114.dot	C	22	16	61,112	61:37-42:0:0:0:0:11:0:0:0:0:0:0:0:0:11|112:88-95:8:16:0:0:1:0:0:7:5:7:0:5:12:1
l_TB4_43.dot	C	19	16	43,45	43:F64:4:4:0:0:1:0:0:5:4:5:0:4:5:1|45:58-63:0:0:0:0:7:0:0:0:0:0:0:0:0:7
l_TB4_44.dot	C	19	16	44,45	44:F66:4:4:0:0:1:0:0:5:4:5:0:4:5:1|45:58-63:0:0:0:0:7:0:0:0:0:0:0:0:0:7
l_TB4_45.dot	C	19	16	45,45	45:F67:4:4:0:0:1:0:0:5:4:5:0:4:5:1|45:58-63:0:0:0:0:7:0:0:0:0:0:0:0:0:7
l_TB4_46.dot	C	19	16	46,45	46:F69:4:4:0:0:1:0:0:5:4:5:0:4:5:1|45:58-63:0:0:0:0:7:0:0:0:0:0:0:0:0:7
l_TB4_47.dot	C	19	16	47,45	47:F70:4:4:0:0:1:0:0:5:4:5:0:4:5:1|45:58-63:0:0:0:0:7:0:0:0:0:0:0:0:0:7
l_TB4_48.dot	C	19	16	48,45	48:69-71:4:4:0:0:1:0:0:5:4:5:0:4:5:1|45:58-63:0:0:0:0:7:0:0:0:0:0:0:0:0:7
l_TB4_49.dot	C	19	16	49,45	49:70-72:4:4:0:0:1:0:0:5:4:5:0:4:5:1|45:58-63:0:0:0:0:7:0:0:0:0:0:0:0:0:7
l_TB4f_43.dot	C	20	16	43,45	43:F64:4:4:1:0:1:2:0:5:4:5:0:4:5:1|45:58-63:0:0:0:0:7:0:0:0:0:0:0:0:0:7
l_TB4f_44.dot	C	20	16	44,45	44:F66:4:4:1:0:1:2:0:5:4:5:0:4:5:1|45:58-63:0:0:0:0:7:0:0:0:0:0:0:0:0:7
l_TB4f_45.dot	C	20	16	45,45	45:F67:4:4:1:0:1:2:0:5:4:5:0:4:5:1|45:58-63:0:0:0:0:7:0:0:0:0:0:0:0:0:7
l_TB4f_46.dot	C	20	16	46,45	46:F69:4:4:1:0:1:2:0:5:4:5:0:4:5:1|45:58-63:0:0:0:0:7:0:0:0:0:0:0:0:0:7
l_TB4f_47.dot	C	20	16	47,45	47:F70:4:4:1:0:1:2:0:5:4:5:0:4:5:1|45:58-63:0:0:0:0:7:0:0:0:0:0:0:0:0:7
l_TB4f_48.dot	C	20	16	48,45	48:69-71:4:4:1:0:1:2:0:5:4:5:0:4:5:1|45:58-63:0:0:0:0:7:0:0:0:0:0:0:0:0:7
l_TB4f_49.dot	C	20	16	49,45	49:70-72:4:4:1:0:1:2:0:5:4:5:0:4:5:1|45:58-63:0:0:0:0:7:0:0:0:0:0:0:0:0:7
l_WIT_73.dot	P	19	73,9	10	73:F109:4:4:1:0:4:3:0:5:4:5:0:4:5:4|9:F13:0:0:0:0:1:0:0:0:0:0:0:0:0:1
l_WIT_74.dot	P	19	74,9	10	74:F111:4:4:1:0:4:3:0:5:4:5:0:4:5:4|9:F13:0:0:0:0:1:0:0:0:0:0:0:0:0:1
l_WIT_75.dot	P	19	75,9	10	75:F112:4:4:1:0:4:3:0:5:4:5:0:4:5:4|9:F13:0:0:0:0:1:0:0:0:0:0:0:0:0:1
l_WIT_76.dot	P	19	76,9	10	76:F114:4:4:1:0:4:3:0:5:4:5:0:4:5:4|9:F13:0:0:0:0:1:0:0:0:0:0:0:0:0:1
l_WIT_77.dot	P	19	77,9	10	77:F115:4:4:1:0:4:3:0:5:4:5:0:4:5:4|9:F13:0:0:0:0:1:0:0:0:0:0:0:0:0:1
l_WIT_78.dot	P	19	78,9	10	78:F117:4:4:1:0:4:3:0:5:4:5:0:4:5:4|9:F13:0:0:0:0:1:0:0:0:0:0:0:0:0:1
l_WIT_79.dot	P	19	79,9	10	79:115-117:4:4:1:0:4:3:0:5:4:5:0:4:5:4|9:F13:0:0:0:0:1:0:0:0:0:0:0:0:0:1
